Series Name,Series Code,Country Name,Country Code,1990,2000,2010,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Malaysia,MYS,0.969632027,1.191147896,1.41955052,1.482936362,1.536420748,1.554682387,1.605616093,1.582747102,1.563443661,1.523446202,1.5147717,1.504506386,1.425058981
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Maldives,MDV,2.018254173,3.055637391,7.124127891,8.183590072,8.2912451,8.14523105,8.180505753,8.028241158,7.82544136,8.471082687,8.210669518,7.92582354,7.794682994
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Mali,MLI,129.2301792,169.5281808,196.5971287,214.2180457,212.6414644,204.2139066,205.8392029,206.1663818,201.9513855,201.4440308,203.7225342,201.0570965,198.393518
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Malta,MLT,0.569636321,0.57998179,0.572575847,0.586359417,0.599539803,0.583017317,0.58642298,0.586719257,0.56353787,0.557544407,0.567080314,0.569161767,0.590611606
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Marshall Islands,MHL,0.836403169,0.909565842,0.891188318,0.95011774,0.912532536,0.968749496,0.973199813,0.928503482,0.875481426,0.922599714,0.933302763,0.862325379,0.886641985
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Mauritania,MRT,3.726701222,6.854338857,13.98764814,13.41659545,12.6922364,11.78230238,10.79906845,11.32204723,11.55683422,11.63316822,12.03512001,11.16538738,11.14093158
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Mauritius,MUS,7.639758745,11.59038091,15.6845694,16.64886072,16.65629111,16.34486294,16.54456711,17.12804413,16.8357048,16.62539482,16.629076,17.00727012,17.81323005
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Mexico,MEX,1.349533,6.078397,7.727342,8.045318,8.325895,8.446043,8.913552,9.276363,9.528366,9.814966,10.06376,9.817976,9.888037
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,"Micronesia, Fed. Sts.",FSM,0.864057527,0.873362605,0.883339899,0.926551735,0.869832031,0.880549626,0.947756064,1.011698793,0.961120672,0.913464698,0.890901901,0.924097248,0.946806211
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Moldova,MDA,0.000742998,2.134588616,4.712711234,5.342622212,5.625626285,5.493488944,5.677343369,5.884372711,5.771692753,5.603167534,5.946758747,6.619746742,6.946266291
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Mongolia,MNG,1.753478738,137.0497867,473.0174579,688.1736089,723.2398955,737.0713621,801.6688232,824.5257568,851.149353,822.0648193,870.1847534,956.1658209,1123.872496
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Montenegro,MNE,..,0.293479236,0.370047948,0.361785439,0.359542735,0.34914212,0.350954112,0.348353858,0.329691976,0.320724189,0.332782995,0.344523027,0.365897321
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Morocco,MAR,4.057606446,4.053081841,3.770619256,3.990338816,3.939055643,3.922472086,3.937086105,4.213162422,4.192975521,4.028110504,3.946280718,3.781709013,3.882552169
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Mozambique,MOZ,0.844097821,10.55415569,16.84645773,18.74829903,18.52346546,20.18601276,23.34384537,23.55126572,23.37877464,22.75609589,22.90715408,23.33954039,23.7231957
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Myanmar,MMR,8.650965026,59.40786139,242.3344525,293.9769791,318.9356655,347.0122667,366.6393127,343.6014404,350.6853333,354.559967,410.4725952,406.7722151,435.0004271
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Namibia,NAM,1.423778051,2.918324298,4.651669028,5.6261276,5.876198853,6.338653369,6.92160368,7.129662991,7.114708424,6.826316357,6.716983795,6.674245946,6.855615149
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Nauru,NRU,0.456450209,0.712350798,0.94864796,1.015777192,0.924016376,1.155598864,1.304690907,1.511081906,1.416255494,1.458217018,1.646697666,1.371079997,1.394577007
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Nepal,NPL,6.854543843,12.60363684,20.39255657,27.80819066,29.45492094,31.34876508,30.47510529,31.11036491,31.87537575,31.6953373,32.48167801,32.81874902,33.394592
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Netherlands,NLD,0.918099,0.890437,0.854194,0.808798,0.809761,0.795448,0.78215,0.776747,0.767329,0.747828,0.742205,0.728328,0.764616
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,New Zealand,NZL,1.53733,1.444836,1.497331,1.44073,1.475468,1.441008,1.430959,1.47006,1.436661,1.422947,1.463137,1.432916,1.4701
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Nicaragua,NIC,0.062826289,4.598318088,8.065421441,10.03150896,10.37699565,10.37183496,10.53589439,10.81957912,10.84630489,10.61035728,10.56432343,10.726854,11.45892787
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Niger,NER,156.1469998,180.9915979,221.976991,240.3512089,244.9508674,250.6456627,250.7884521,251.8530273,231.8972168,222.843277,212.8881378,206.7069776,206.2870259
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Nigeria,NGA,2.349652037,23.32465009,73.24002796,92.31954247,96.18936553,104.4999522,114.8244934,123.9148254,129.6474457,134.6390991,146.7176819,152.4448817,165.7229162
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,North Macedonia,MKD,0.048216619,19.94385756,18.73350704,18.99589657,19.435471,18.95866518,18.97013237,18.95107209,18.25597237,18.06306467,17.94684191,18.52726927,20.1883065
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Norway,NOR,9.583006,9.085403,9.152811,9.278458,9.929852,10.0419,9.74983,9.583999,9.481152,9.588324,8.992823,8.537696,9.226233
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Oman,OMN,0.107839823,0.09508226,0.162801261,0.201313489,0.200559125,0.197362899,0.203804806,0.20254527,0.197977468,0.18353723,0.192684263,0.210418995,0.19487229
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Pakistan,PAK,6.298030401,12.95531948,21.88511202,30.24798955,31.25346118,32.1021392,33.24623489,34.6823616,37.67061996,40.07473373,43.44072342,46.20115913,56.19136814
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Palau,PLW,0.666676671,0.765058737,0.760587267,0.844949848,0.887232281,0.944497541,0.918241558,0.905940767,0.869093156,0.838162241,0.846393352,0.867992324,0.906895733
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Panama,PAN,0.510099285,0.490916127,0.535008643,0.542055921,0.516884225,0.489893444,0.46803081,0.497522056,0.495729208,0.491933197,0.501403868,0.478200205,0.469468516
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Papua New Guinea,PNG,0.727106172,1.256026157,1.817688789,1.915327904,1.87435315,1.90345749,2.013949002,2.161744587,2.149235571,2.155718857,2.300633685,2.47027408,2.298103248
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Paraguay,PRY,314.2049427,872.5037239,2065.303559,2354.522582,2413.540976,2456.88392,2473.229736,2537.227051,2567.449463,2538.992432,2628.084473,2650.775936,2611.637081
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Peru,PER,0.073761896,1.354623329,1.475221832,1.643403283,1.710676072,1.738930249,1.744237781,1.753717899,1.731280804,1.70620811,1.733540058,1.69530233,1.743870424
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Philippines,PHL,7.487095497,13.79767945,17.77448136,19.02805664,19.20535001,19.2036679,19.6985569,19.96451378,19.73829651,19.44143486,19.37526512,19.07850677,19.26231405
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Poland,POL,0.266082,1.832933,1.805127,1.767142,1.764643,1.732843,1.742879,1.748426,1.698557,1.698184,1.754373,1.829168,1.996096
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Portugal,PRT,0.476282,0.661032,0.62323,0.578868,0.58479,0.571416,0.575688,0.571227,0.550687,0.542815,0.54096,0.525164,0.535429
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Puerto Rico,PRI,0.645231036,0.705907474,0.854607174,0.882221594,0.904666889,0.929672823,0.951732039,0.910205299,0.878866149,0.852639704,0.804228127,0.773476166,0.77076648
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Qatar,QAT,1.093567578,1.128076699,1.857546296,2.350980468,2.448721749,2.479168335,2.3182621,2.350074291,2.263225555,2.290072203,2.235479832,2.626684156,2.264321041
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Romania,ROU,0.000700724,0.616103858,1.537904858,1.628369201,1.662425547,1.596923177,1.613571937,1.665588541,1.636783388,1.614636564,1.653952062,1.729215145,1.843826861
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Russian Federation,RUS,0.000542317,7.301404,15.821142,20.998875,23.562632,24.192337,24.124181,24.542904,23.93427467,23.1451683,23.68514633,25.80445946,26.67007059
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Rwanda,RWA,60.72922414,161.0996154,263.4134862,294.913953,296.7167686,307.7144355,320.420105,312.6655273,311.8612061,321.4724426,300.0285034,324.6319588,345.0995472
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Samoa,WSM,0.799826753,1.477869203,1.710389606,1.691692671,1.742590655,1.764934998,1.739171245,1.718882391,1.716329368,1.71454707,1.633100278,1.610369638,1.689840018
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,San Marino,SMR,..,0.757919581,0.723805033,0.729271897,0.744308864,0.755666151,0.762517095,0.74555036,0.725066229,0.704549975,0.707382143,0.678561068,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Sao Tome and Principe,STP,0.092422265,2.30618653,6.791425128,8.5666147,9.104483202,9.630696047,9.921541214,9.684535027,9.16576767,9.128153801,8.599293709,9.293723966,10.91657015
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Saudi Arabia,SAU,0.894990139,0.902245483,1.402870607,1.666247736,1.617082202,1.672183845,1.689270854,1.85423243,1.861568213,1.920739055,1.909426093,2.102891029,1.969666388
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Senegal,SEN,172.2601923,218.2175102,237.1074997,242.0322961,240.4916697,242.008809,243.5838013,238.6880493,229.8673401,224.0872345,212.3305511,215.4985496,216.0257343
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Serbia,SRB,..,9.598711997,34.8394193,39.802032,40.72646789,40.45509077,40.8209048,41.00422978,39.64954266,39.7604222,41.14590416,42.68393293,46.43028828
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Seychelles,SYC,3.362519629,3.147586957,6.951892387,7.748970496,8.026026122,7.658696287,7.777408123,7.993576527,7.849941254,7.965042591,8.456309319,8.013711387,7.66322977
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Sierra Leone,SLE,0.029749116,0.424625197,1.41012633,1.830859287,1.912536064,2.015741651,2.300201416,2.541012939,2.811343262,3.055827148,3.243864014,3.844099759,4.79466308
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Singapore,SGP,0.97139735,0.939246682,0.854205842,0.862601523,0.877768679,0.876020604,0.883214712,0.867735684,0.854120195,0.834628344,0.811010361,0.859072077,0.803783618
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Sint Maarten (Dutch part),SXM,..,..,1.369680089,1.527580363,1.51909832,1.489179648,1.396499991,1.362629414,1.365002275,1.38735342,1.43830955,1.389054698,1.367933365
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Slovak Republic,SVK,0.222355137,0.516385,0.502173,0.485412,0.491417,0.503194,0.516433,0.526001,0.510067,0.48909,0.48844,0.493403,0.520553
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Slovenia,SVN,0.034748,0.526511,0.63801,0.591238,0.595138,0.577106,0.570149,0.567612,0.544192,0.532257,0.537962,0.527948,0.560446
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Solomon Islands,SLB,1.890414776,3.823877889,6.227584279,6.716304127,6.877991665,6.836745645,6.889529176,7.264478493,7.235237573,7.045679015,6.367110957,6.063233792,6.080241726
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Somalia,SOM,651.1463069,7912.759257,8408.934393,7703.878776,7392.4201,7238.5441,7390.984523,7866.176888,8740.898287,9178.746316,10268.41727,10343.6298,10440.88482
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,South Africa,ZAF,1.258441169,2.75855373,4.619309414,5.566094923,5.817177329,6.148418341,6.413336754,6.855415344,7.06522131,7.248924255,7.37613821,7.228999653,7.313144846
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,South Sudan,SSD,..,..,1.17140595,2.670588427,3.370950535,13.58484086,37.19075775,..,..,..,126.7430496,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Spain,ESP,0.618359,0.739777,0.72705,0.662359,0.664562,0.642644,0.630839,0.631798,0.604131,0.606275,0.589002,0.570054,0.583709
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Sri Lanka,LKA,9.956479794,19.08519733,38.56461533,44.24623885,45.11238913,46.1923261,49.27409363,49.96760178,51.70858765,55.16009521,55.52654648,76.43229699,86.70269335
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,St. Kitts and Nevis,KNA,1.486415004,1.638136712,1.89443693,2.040409253,2.042147869,2.046675735,2.050651789,2.007921219,1.961321473,1.863400578,1.843171954,1.779351799,1.805909828
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,St. Lucia,LCA,1.601670198,1.704452717,1.841433277,1.883000914,1.944125262,1.876491622,1.896934867,1.803174615,1.701983571,1.522911668,1.47842586,1.438274457,1.408998221
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,St. Vincent and the Grenadines,VCT,1.397172673,1.491813962,1.675011705,1.594965611,1.60395333,1.532120348,1.588731766,1.549092889,1.538480282,1.470224857,1.440133214,1.390052417,1.395885801
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Sudan,SDN,0.003853794,0.355855776,0.994932969,2.664290639,3.034035277,3.466892025,4.772955418,7.085268974,10.97369194,25.95143127,85.72268677,173.5379308,525.5229716
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Suriname,SUR,0.002054017,0.452321775,1.67250223,1.810927508,1.820235095,2.428665006,2.578414679,2.785877228,2.649446487,3.731323957,5.368227959,7.487558448,9.559694017
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Sweden,SWE,8.871508,9.163089,9.026183,8.727131,8.852008,8.822586,8.852247,8.865881,8.584015,8.435616,8.371291,8.433179,8.788485
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Switzerland,CHE,1.932927,1.78866,1.466316,1.281761,1.235456,1.201964,1.187726,1.178866,1.133809,1.104751,1.057667,0.987743,1.001601
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Syrian Arab Republic,SYR,..,..,..,..,..,..,132.9959106,141.6033325,163.0274353,237.00914,417.3224182,826.4046628,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Tajikistan,TJK,5.23E-06,0.274378745,1.409285194,1.694372735,1.982068464,2.120927498,2.350559235,2.487616777,2.399198294,2.356817722,2.544257879,2.571160977,2.53616258
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Tanzania,TZA,51.35083553,276.2986943,496.744243,760.901227,806.4526603,852.1666994,889.4487305,849.0432129,815.9642944,779.0391846,762.958374,731.8582793,725.8522896
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Thailand,THA,8.963130682,11.03885211,12.18660245,12.26280799,12.33792186,12.35085342,12.38575745,12.15261173,11.82858467,11.40729523,11.14812756,10.9022822,10.65201483
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Timor-Leste,TLS,0.246061699,0.332030495,0.415817434,0.428254989,0.424637954,0.393877192,0.365617901,0.342422766,0.342878394,0.265956835,0.393393219,0.40929003,0.31276629
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Togo,TGO,141.039777,221.4184076,226.9428826,234.2853971,236.2282259,236.8616371,231.8401794,228.7066803,218.5904236,208.4675446,202.174469,196.5625713,194.6579603
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Tonga,TON,0.61796781,0.852949812,1.475642659,1.40496276,1.464457538,1.493808001,1.549346331,1.589430727,1.637551856,1.623162521,1.59069767,1.515691879,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Trinidad and Tobago,TTO,2.50098335,2.789613803,3.483195322,4.384252209,4.252395816,4.121887996,4.18089962,4.149242878,3.965765715,3.859908104,3.927250385,4.428929177,3.839723907
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Tunisia,TUN,0.39792864,0.506171131,0.582029228,0.691510979,0.730423356,0.751815692,0.775635421,0.810976982,0.828764498,0.837391257,0.877332568,0.843964411,0.887053251
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Turkiye,TUR,0.001186,0.281594,0.920469,1.104504,1.162141,1.241052,1.38398,1.63261,1.837125,2.111056,2.75412,4.5216,7.369334
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Turkmenistan,TKM,2.52E-07,0.456908392,1.289270164,1.636497249,1.58541392,1.540665648,1.536305666,1.491995506,1.50332972,1.529003884,1.50170362,1.556546303,1.453143987
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Turks and Caicos Islands,TCA,..,..,..,1.068357836,1.07176272,1.053490656,0.997238159,1.015220523,1.019476295,1.059441328,1.090707064,1.126451447,1.225927004
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Tuvalu,TUV,0.829172428,1.04888745,1.119657733,1.145058197,1.183760195,1.271073699,1.285912986,1.348801249,1.412396631,1.41164517,1.468527237,1.505378833,1.552609123
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Uganda,UGA,190.2467885,561.5096687,798.8103814,1065.699988,1114.238579,1196.839427,1251.634033,1253.709961,1258.258911,1240.85022,1203.160767,1178.371984,1214.19714
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Ukraine,UKR,4.23E-06,0.840580753,2.853492255,3.460409213,4.611359817,5.076235642,6.004223347,6.627536297,6.580449581,6.434979439,7.302161694,9.196098209,10.51713151
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,United Arab Emirates,ARE,1.127699862,1.20109402,1.917942884,2.213516735,2.229246931,2.241748844,2.285250425,2.235158682,2.113722801,2.088984489,2.362567186,2.483869883,2.366325592
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,United Kingdom,GBR,0.630602,0.704522,0.702364,0.698444,0.692365,0.688603,0.684601,0.687714,0.669665,0.653446,0.668846,0.638227,0.682911
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,United States,USA,1,1,1,1,1,1,1,1,1,1,1,1,1
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Uruguay,URY,0.560218922,7.735932672,14.18771453,19.47719447,21.11119148,22.46261686,23.30475616,24.25356293,25.04502106,25.73447227,26.4622879,25.74970039,25.70808734
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Uzbekistan,UZB,0.000634014,52.95434606,505.1680638,935.2372458,1058.677683,1179.956705,1432.907178,1799.892375,2111.319555,2353.383387,2591.112305,2768.477873,3010.593752
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Vanuatu,VUT,77.33474766,91.10730731,99.80326895,99.13424125,103.9822943,104.6277773,108.3006506,109.2702077,111.0212074,112.6170355,108.4530824,112.5997259,120.9813948
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,"Venezuela, RB",VEN,0.012104274,0.280528278,2.135241101,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Viet Nam,VNM,672.2770469,2780.349497,5813.188787,7379.996148,7290.148804,7163.831148,7211.599609,7275.826172,7191.188477,7064.953613,7120.01123,6915.426155,6802.470657
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Virgin Islands (U.S.),VIR,..,..,0.959083442,1.021150957,1.044012057,1.055403397,1.043415904,0.997733712,0.965312693,0.953011998,0.907823741,0.890102631,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,West Bank and Gaza,PSE,..,0.556251407,0.650619665,0.622879739,0.567099536,0.581900097,0.592855823,0.573107484,0.5618633,0.542883355,0.649577373,0.616550667,0.571903531
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,"Yemen, Rep.",YEM,6.114148136,30.26772402,70.40482104,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Zambia,ZMB,0.009566476,0.654444803,2.247209946,3.053941516,3.350555714,3.855902879,4.162864208,4.447628975,4.827852726,5.529107571,6.441287041,6.381812475,6.597185866
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Zimbabwe,ZWE,0.758628069,0.395960639,0.519782041,0.537396812,0.523839856,0.503224091,0.613429013,1.771057671,4.326242859,25.29500516,63.40471676,217.2018031,2141.726166
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..
